Iteration,ExplainedVariance,MaxReturn,MinReturn,dLoss,LossBefore,StdReturn,LossAfter,MeanKL,Perplexity,AverageDiscountedReturn,AverageReturn,Entropy,NumTrajs,MeanKLBefore
284,-1.28964100993,-8020.0,-8020.0,0.0,0.0050633514776,0.0,0.0050633514776,0.0143353829728,3.99816464937,-910.247233625,-8020.0,1.38583541816,3,0.0143353829728
285,0.155370092121,1036.25,-8020.0,0.0,-0.00406683136817,4260.34586331,-0.00406683136817,0.0155631630169,4.2327271446,-490.696836148,-4988.75,1.44284650036,3,0.0155631630169
286,0.420981205308,-4088.75,-8020.0,0.0,-0.000193793800681,1853.20902236,-0.000193793800681,0.0177457212315,3.87045110179,-851.53967717,-6709.58333333,1.35337106402,3,0.0177457212315
287,0.965063582262,-8020.0,-8020.0,0.0,-0.0150038213635,0.0,-0.0150038213635,0.0114945698859,3.76268527789,-910.247233625,-8020.0,1.32513287215,3,0.0114945698859
288,0.976090046,-8020.0,-8020.0,0.0,-0.00146585639361,0.0,-0.00146585639361,0.0115915010681,3.80386335894,-910.247233625,-8020.0,1.33601722367,3,0.0115915010681
289,0.994002361395,-8020.0,-8020.0,0.0,0.0073789709156,0.0,0.0073789709156,0.0105769992622,3.84397621506,-910.247233625,-8020.0,1.34650730354,3,0.0105769992622
290,0.935447104525,-8020.0,-8020.0,0.0,-0.00099062632038,0.0,-0.00099062632038,0.0170303646615,3.98586233155,-910.247233625,-8020.0,1.3827536832,3,0.0170303646615
291,0.502482458875,-4938.75,-8020.0,0.0,0.00299385713841,1452.51517969,0.00299385713841,0.0190275308858,4.04292672716,-861.295812076,-6992.91666667,1.39696886711,3,0.0190275308858
292,0.845904174701,-8020.0,-8020.0,0.0,0.00724896131963,0.0,0.00724896131963,0.0109869247494,3.73280538295,-910.247233625,-8020.0,1.31716006435,3,0.0109869247494
293,0.993944902856,-8020.0,-8020.0,0.0,0.0099751817164,0.0,0.0099751817164,0.0125016952776,3.85366343266,-910.247233625,-8020.0,1.34902423682,3,0.0125016952776
294,0.953239809341,-8020.0,-8020.0,0.0,0.00874010424694,0.0,0.00874010424694,0.0133742482444,4.15063845271,-910.247233625,-8020.0,1.42326216644,3,0.0133742482444
295,0.993990372192,-8020.0,-8020.0,0.0,-0.00212253400199,0.0,-0.00212253400199,0.0128441475319,3.82676133764,-910.247233625,-8020.0,1.34201884172,3,0.0128441475319
296,0.793864664513,-5670.0,-8020.0,0.0,-0.00920385873165,1107.80062386,-0.00920385873165,0.0104798573993,4.0698535331,-868.244315443,-7236.66666667,1.40360701185,3,0.0104798573993
297,0.837893777176,-8020.0,-8020.0,0.0,-0.0138552992157,0.0,-0.0138552992157,0.030621380399,3.85758153249,-910.247233625,-8020.0,1.35004044113,3,0.030621380399
298,0.994106604614,-8020.0,-8020.0,0.00916159370499,0.00139910268109,0.0,-0.0077624910239,0.00972830798434,4.00081033975,-910.247233625,-8020.0,1.38649692554,3,0.00892113552397
299,0.177310960268,-4738.75,-8020.0,0.0,-0.0139510800082,1546.79608385,-0.0139510800082,0.0152328605216,4.08046178506,-812.520329965,-6926.25,1.40621016462,3,0.0152328605216
300,-0.0230954216523,6592.5,-8020.0,0.0,-0.0107368455606,6074.07043071,-0.0107368455606,0.0118462842549,4.40286979345,-8.0851807822,-1522.08333333,1.4822565541,3,0.0118462842549
301,-2.62742850434,-8020.0,-8020.0,0.0,-0.0164645121377,0.0,-0.0164645121377,0.0179938621907,4.35857234568,-910.247233625,-8020.0,1.47214456009,3,0.0179938621907
302,0.994113867055,-8020.0,-8020.0,0.0,0.00350214955838,0.0,0.00350214955838,0.0132092596315,3.90286144835,-910.247233625,-8020.0,1.36170998881,3,0.0132092596315
303,0.993063900803,-8020.0,-8020.0,0.0,0.00945348210957,0.0,0.00945348210957,0.0136900182,3.96711605587,-910.247233625,-8020.0,1.37803939643,3,0.0136900182
304,0.0151634034838,9511.25,-8020.0,0.0,-0.00469958742909,7947.18623773,-0.00469958742909,0.0151462491707,4.28517693883,10.7754994446,-1697.08333333,1.45516184381,3,0.0151462491707
305,-1.84107748271,-8020.0,-8020.0,0.0,-0.0017342535915,0.0,-0.0017342535915,0.0135673663824,4.01065330673,-910.247233625,-8020.0,1.38895414743,3,0.0135673663824
306,0.993874007377,-8020.0,-8020.0,0.00514919104712,-0.00502037563039,0.0,-0.0101695666775,0.00992733932657,3.78261327862,-910.247233625,-8020.0,1.33041511431,3,0.00917353455192
307,0.744685279897,-8020.0,-8020.0,0.0,0.0134522163047,0.0,0.0134522163047,0.025101905033,4.04639212969,-910.247233625,-8020.0,1.39782565192,3,0.025101905033
308,0.993844165355,-8020.0,-8020.0,0.0,0.0166199443617,0.0,0.0166199443617,0.0152845572442,3.86529909179,-910.247233625,-8020.0,1.35203906373,3,0.0152845572442
309,0.16533034907,-1376.25,-8020.0,0.0,0.00654255380183,3131.89378501,0.00654255380183,0.0119985489633,3.97401685857,-629.684082839,-5805.41666667,1.37977738634,3,0.0119985489633
310,0.768478569158,-8020.0,-8020.0,0.0,-0.0167826059603,0.0,-0.0167826059603,0.0126878513881,3.77911413902,-910.247233625,-8020.0,1.32948962741,3,0.0126878513881
311,0.994193376633,-8020.0,-8020.0,0.0,-0.00303330892302,0.0,-0.00303330892302,0.0118595772461,3.87518065381,-910.247233625,-8020.0,1.35459228206,3,0.0118595772461
312,0.993050314802,-8020.0,-8020.0,0.0,0.0175366531989,0.0,0.0175366531989,0.0126190816992,3.69826467457,-910.247233625,-8020.0,1.30786370276,3,0.0126190816992
313,0.192893988847,-532.5,-8020.0,0.0,-0.0146957430083,3529.64134942,-0.0146957430083,0.0127355282784,4.08520479923,-620.957846509,-5524.16666667,1.40737186151,3,0.0127355282784
314,0.04005107215,4442.5,-3201.25,0.0,0.0104600363041,3168.5561797,0.0104600363041,0.0261597783824,4.23744676293,560.81048685,232.083333333,1.44396090931,3,0.0261597783824
315,-0.0669288741693,9961.25,-8020.0,0.0,-0.00502822161855,8149.77472848,-0.00502822161855,0.0251442300866,4.13147068721,241.497924455,-1532.5,1.41863344218,3,0.0251442300866
316,-2.46254060261,-8020.0,-8020.0,0.0,0.00625671763897,0.0,0.00625671763897,0.0133245383206,3.80774600521,-910.247233625,-8020.0,1.33703741439,3,0.0133245383206
317,0.993993456667,-8020.0,-8020.0,0.0,0.00490967476001,0.0,0.00490967476001,0.0123501476627,3.81768033342,-910.247233625,-8020.0,1.33964299561,3,0.0123501476627
318,-0.384721845824,5111.25,-6176.25,0.0,-0.0021556982752,4609.76375479,-0.0021556982752,0.0111420179642,4.18227166789,-157.244916602,-445.0,1.43085456013,3,0.0111420179642
319,-2.54242637919,-8020.0,-8020.0,0.0,-0.0178912953317,0.0,-0.0178912953317,0.0156160108371,3.78596177213,-910.247233625,-8020.0,1.33129995557,3,0.0156160108371
320,0.994553542179,-8020.0,-8020.0,0.0,-0.00282093315158,0.0,-0.00282093315158,0.0120488278727,3.93239107425,-910.247233625,-8020.0,1.36924765671,3,0.0120488278727
321,0.901285697981,-8020.0,-8020.0,0.00719171380898,0.0307918259959,0.0,0.0236001121869,0.00999645469305,4.59391036087,-910.247233625,-8020.0,1.52473159186,3,0.0100224226987
322,0.993863582974,-8020.0,-8020.0,0.0,0.00431671140888,0.0,0.00431671140888,0.0104321624379,4.12560998739,-910.247233625,-8020.0,1.41721388458,3,0.0104321624379
323,-0.0649097339718,5017.5,-8020.0,0.0,0.0129935540557,5650.62296836,0.0129935540557,0.0152049215382,4.14339096751,-383.269462477,-2842.91666667,1.42151452686,3,0.0152049215382
324,-1.93558580188,-8020.0,-8020.0,0.0,-0.01710689645,0.0,-0.01710689645,0.0110014814991,3.76609122651,-910.247233625,-8020.0,1.32603765366,3,0.0110014814991
325,0.0776542032597,792.5,-8020.0,0.0,-0.0261218884496,4154.25233947,-0.0261218884496,0.0224430956708,3.96030553368,-694.142310444,-5082.5,1.37632117726,3,0.0224430956708
326,0.705020591309,-1595.0,-8020.0,0.0,-0.00690351505823,3028.77404608,-0.00690351505823,0.0128753346248,3.98572758799,-810.789721916,-5878.33333333,1.38271987726,3,0.0128753346248
327,0.18901311097,-3451.25,-8020.0,0.0,0.00552874002801,1930.12260333,0.00552874002801,0.0114620694466,4.0481668168,-810.726158719,-6086.66666667,1.39826414082,3,0.0114620694466
328,0.255854846503,8017.5,-8020.0,0.0,-0.0115033841087,7173.62307733,-0.0115033841087,0.0170610387466,4.1462179611,90.2896294591,-2074.16666667,1.42219658405,3,0.0170610387466
329,0.135398181544,-8020.0,-8020.0,0.0,-0.000961181603087,0.0,-0.000961181603087,0.0109335586148,3.9360570192,-910.247233625,-8020.0,1.37017946567,3,0.0109335586148
330,0.994002822037,-8020.0,-8020.0,0.0,-0.0122224984016,0.0,-0.0122224984016,0.0116041889155,3.71003895827,-910.247233625,-8020.0,1.31104237745,3,0.0116041889155
331,0.960657499264,-8020.0,-8020.0,0.0,-0.0255153676757,0.0,-0.0255153676757,0.0112557663961,3.68680017266,-910.247233625,-8020.0,1.30475891997,3,0.0112557663961
332,0.363290547716,836.25,-8020.0,0.0,-0.00360226044829,4174.87628726,-0.00360226044829,0.0110430080071,3.87484574593,-605.534719011,-5067.91666667,1.35450585451,3,0.0110430080071
333,0.582671585288,-5913.75,-8020.0,0.0,-0.00515001013935,992.895771916,-0.00515001013935,0.0106504713372,4.14253907952,-876.988652769,-7317.91666667,1.42130890407,3,0.0106504713372
334,0.9815292112,-8020.0,-8020.0,0.00381265592647,-0.0115138007271,0.0,-0.0153264566536,0.00991754807277,3.75074069041,-910.247233625,-8020.0,1.32195333792,3,0.00962478900321
335,0.617770525386,-5501.25,-8020.0,0.0,-0.0133376039033,1187.35013674,-0.0133376039033,0.0267925220415,4.0173138986,-887.478599734,-7180.41666667,1.39061349487,3,0.0267925220415
336,0.936823346903,-8020.0,-8020.0,0.0,-0.00598812246913,0.0,-0.00598812246913,0.0113585704962,3.78940832262,-910.247233625,-8020.0,1.3322098915,3,0.0113585704962
337,0.164976614048,-1095.0,-8020.0,0.0,-0.00108728699596,3264.47630648,-0.00108728699596,0.0198761311968,3.79257978933,-825.752955184,-5711.66666667,1.33304647074,3,0.0198761311968
338,0.909681687307,-8020.0,-8020.0,0.0,0.00227693920845,0.0,0.00227693920845,0.0125127350794,3.86216090967,-910.247233625,-8020.0,1.35122684799,3,0.0125127350794
339,0.993990703198,-8020.0,-8020.0,0.0,0.00125859073764,0.0,0.00125859073764,0.0116581001328,3.90825290554,-910.247233625,-8020.0,1.36309044691,3,0.0116581001328
340,0.993649215568,-8020.0,-8020.0,0.0,0.0062644016425,0.0,0.0062644016425,0.0111070983259,3.78983334442,-910.247233625,-8020.0,1.33232204568,3,0.0111070983259
341,0.993870280692,-8020.0,-8020.0,0.0,0.000840580111137,0.0,0.000840580111137,0.0116762938316,3.92763047352,-910.247233625,-8020.0,1.3680363111,3,0.0116762938316
342,-0.0317200849456,4717.5,-8020.0,0.0,-0.00469403601951,5468.15195143,-0.00469403601951,0.0178036136079,3.92075253232,-363.259071085,-2847.08333333,1.36628360791,3,0.0178036136079
343,0.657516198545,7486.25,-8020.0,0.0,0.0182066178606,7278.97764971,0.0182066178606,0.0291419656008,4.25760332584,-256.317259199,-2807.5,1.44870640239,3,0.0291419656008
344,-7.80866309743,-8020.0,-8020.0,0.0,-0.0164440560966,0.0,-0.0164440560966,0.0123527643856,3.83658216685,-910.247233625,-8020.0,1.34458190954,3,0.0123527643856
345,0.993923245202,-8020.0,-8020.0,0.0,0.00101896627356,0.0,0.00101896627356,0.0129573619507,3.85484283079,-910.247233625,-8020.0,1.34933023596,3,0.0129573619507
346,-0.00744379517454,636.25,-8020.0,0.0,-0.00802879040902,4080.5953831,-0.00802879040902,0.0109910972193,4.20899785636,-746.849212858,-5134.58333333,1.43722458049,3,0.0109910972193
347,0.651912332406,-8020.0,-8020.0,0.0,0.00632242744255,0.0,0.00632242744255,0.0111603536122,3.80601749209,-910.247233625,-8020.0,1.33658336479,3,0.0111603536122
348,0.993460291148,-8020.0,-8020.0,0.0,-0.00998114815751,0.0,-0.00998114815751,0.0118429765374,3.73582986055,-910.247233625,-8020.0,1.31796997879,3,0.0118429765374
349,0.257208074156,-5113.75,-8020.0,0.0,-0.0152462738723,1209.37096253,-0.0152462738723,0.0113558144664,4.24693029429,-839.252298135,-6401.25,1.44619643827,3,0.0113558144664
350,0.0186687303435,6536.25,-8020.0,0.0,-0.0144008943351,5987.13681919,-0.0144008943351,0.0216951862373,4.31620904496,-21.1799207159,-1257.5,1.46237748111,3,0.0216951862373
351,0.806606564444,-438.75,-8020.0,0.0,0.00713034950954,3573.83552325,0.00713034950954,0.0188335272228,3.8866914818,-734.505687273,-5492.91666667,1.35755827692,3,0.0188335272228
352,0.484910774168,-8020.0,-8020.0,0.0,-0.0084234142597,0.0,-0.0084234142597,0.0133251712692,3.78449712414,-910.247233625,-8020.0,1.33091301786,3,0.0133251712692
353,0.994172983709,-8020.0,-8020.0,0.0,0.000770429292197,0.0,0.000770429292197,0.011887080707,3.9831104206,-910.247233625,-8020.0,1.38206302679,3,0.011887080707
354,0.994194519775,-8020.0,-8020.0,0.0,0.00640887157304,0.0,0.00640887157304,0.0133220941969,3.84413880779,-910.247233625,-8020.0,1.3465496007,3,0.0133220941969
355,0.99353469731,-8020.0,-8020.0,0.0,0.0155640838556,0.0,0.0155640838556,0.0120607912693,3.86849654209,-910.247233625,-8020.0,1.35286594114,3,0.0120607912693
356,0.994071144029,-8020.0,-8020.0,0.0,-0.00621239990043,0.0,-0.00621239990043,0.0123513742507,3.90200019122,-910.247233625,-8020.0,1.36148929121,3,0.0123513742507
357,0.994276851632,-8020.0,-8020.0,0.0,0.00309587624311,0.0,0.00309587624311,0.0125272990727,3.68975232649,-910.247233625,-8020.0,1.30555933561,3,0.0125272990727
358,-0.0978591375808,3448.75,-8020.0,0.0,-0.0137296398893,5406.42059782,-0.0137296398893,0.013910223323,3.87864766993,-633.830192582,-4197.08333333,1.3554865542,3,0.013910223323
359,-0.182329647076,-8020.0,-8020.0,0.0,-0.00306135921681,0.0,-0.00306135921681,0.0129158242554,3.8476854313,-910.247233625,-8020.0,1.34747178084,3,0.0129158242554
360,0.994208645358,-8020.0,-8020.0,0.0,0.00120264453074,0.0,0.00120264453074,0.0108521554668,3.7490186743,-910.247233625,-8020.0,1.32149411888,3,0.0108521554668
361,-0.135739186769,1755.0,-5657.5,0.0,0.00692461276514,3271.60420852,0.00692461276514,0.0125455184336,4.03457659141,-87.5077817723,-2830.41666667,1.39490136224,3,0.0125455184336
362,-0.614121691317,-8020.0,-8020.0,0.0,-0.0117808459178,0.0,-0.0117808459178,0.0163459380466,3.7790521898,-910.247233625,-8020.0,1.32947323475,3,0.0163459380466
363,0.0301884155981,7592.5,-8020.0,0.0,-0.00448981951347,7359.80308085,-0.00448981951347,0.0131168383994,3.9115178877,75.9558845222,-2815.83333333,1.36392550524,3,0.0131168383994
364,0.337196346786,-8020.0,-8020.0,0.0,-0.00283191480302,0.0,-0.00283191480302,0.0136166044564,3.86944630514,-910.247233625,-8020.0,1.3531114232,3,0.0136166044564
365,0.90046529345,-8020.0,-8020.0,0.0,0.0302991161584,0.0,0.0302991161584,0.0239542280395,3.97197922936,-910.247233625,-8020.0,1.37926451691,3,0.0239542280395
366,0.194562025,1880.0,-8020.0,0.0,-0.0015390220753,4666.90475583,-0.0015390220753,0.0136230668457,3.89324718255,-476.885953529,-4720.0,1.35924356072,3,0.0136230668457
367,0.484385702228,-7026.25,-8020.0,0.0,-0.0065025274521,468.458242536,-0.0065025274521,0.0149814951444,3.95348751625,-895.501029616,-7688.75,1.37459810488,3,0.0149814951444
368,0.960720448388,-8020.0,-8020.0,0.0,0.00465452752951,0.0,0.00465452752951,0.0189189458557,3.98613389842,-910.247233625,-8020.0,1.3828218134,3,0.0189189458557
369,-0.000921974127095,2567.5,-8020.0,0.0,-0.00229551706197,4990.99536388,-0.00229551706197,0.0136015202228,3.80508179246,-591.932260102,-4490.83333333,1.33633748713,3,0.0136015202228
370,0.751638902931,-8020.0,-8020.0,0.0,-0.00115976984718,0.0,-0.00115976984718,0.0118677408486,3.98724696926,-910.247233625,-8020.0,1.38310101011,3,0.0118677408486
371,0.993696391838,-8020.0,-8020.0,0.0,-0.00763071984742,0.0,-0.00763071984742,0.0121203861263,3.82397949416,-910.247233625,-8020.0,1.34129163277,3,0.0121203861263
372,0.994311445226,-8020.0,-8020.0,0.0,0.00380915711596,0.0,0.00380915711596,0.0113392664617,3.88762766892,-910.247233625,-8020.0,1.35779911785,3,0.0113392664617
373,0.994382053192,-8020.0,-8020.0,0.0,0.000714124120888,0.0,0.000714124120888,0.0115657444559,3.89470989261,-910.247233625,-8020.0,1.35961919455,3,0.0115657444559
374,0.994274921441,-8020.0,-8020.0,0.0,0.00531585490812,0.0,0.00531585490812,0.0151093655416,3.93352890766,-910.247233625,-8020.0,1.36953696385,3,0.0151093655416
375,0.982599432567,-8020.0,-8020.0,0.0,0.00266354103635,0.0,0.00266354103635,0.0139098322625,3.7584930778,-910.247233625,-8020.0,1.32401809989,3,0.0139098322625
376,0.994422731873,-8020.0,-8020.0,0.0,0.0107786081526,0.0,0.0107786081526,0.0111095518499,3.79327425377,-910.247233625,-8020.0,1.33322956533,3,0.0111095518499
377,0.994007412748,-8020.0,-8020.0,0.0,0.00108164181845,0.0,0.00108164181845,0.0111992054327,3.94060291645,-910.247233625,-8020.0,1.37133373608,3,0.0111992054327
378,0.989857236317,-8020.0,-8020.0,0.0,-0.00976052370832,0.0,-0.00976052370832,0.0104015254853,3.90210281905,-910.247233625,-8020.0,1.3615155922,3,0.0104015254853
379,0.994151600126,-8020.0,-8020.0,0.0,-4.97715750567e-05,0.0,-4.97715750567e-05,0.0102391944703,3.6697534978,-910.247233625,-8020.0,1.300124493,3,0.0102391944703
380,0.839401597002,-8020.0,-8020.0,0.0,0.0156265311476,0.0,0.0156265311476,0.031648578431,3.98925951519,-910.247233625,-8020.0,1.38360562851,3,0.031648578431
381,0.0213127040675,3280.0,-8020.0,0.0,-0.0157156539535,5326.87108494,-0.0157156539535,0.0236994045053,4.03474429686,-362.210540417,-4253.33333333,1.39494292843,3,0.0236994045053
382,0.824497029751,-8020.0,-8020.0,0.0181108752834,-0.0119490263683,0.0,-0.0300599016517,0.00920685659828,4.53081504755,-910.247233625,-8020.0,1.51090184551,3,0.00673258235094
383,0.964606845332,-8020.0,-8020.0,0.0,-0.0165021040052,0.0,-0.0165021040052,0.0112394726626,3.89180551888,-910.247233625,-8020.0,1.35887319362,3,0.0112394726626
384,0.994091453928,-8020.0,-8020.0,0.0,0.0124197961984,0.0,0.0124197961984,0.0157983674554,3.89110994621,-910.247233625,-8020.0,1.35869445015,3,0.0157983674554
385,0.983684213434,-8020.0,-8020.0,0.0,0.00152283353604,0.0,0.00152283353604,0.0136573962597,4.02626664582,-910.247233625,-8020.0,1.39283955598,3,0.0136573962597
386,-1.94306319771,-2838.75,-8020.0,0.0,-0.000654928912239,2288.52625734,-0.000654928912239,0.0143882111798,4.20879264465,-765.611024814,-4811.66666667,1.43717582382,3,0.0143882111798
387,0.614601376119,-632.5,-8020.0,0.0,0.00421135119464,3035.90636064,0.00421135119464,0.0138494880678,4.34443894761,-392.71729342,-4080.41666667,1.4688966244,3,0.0138494880678
388,0.456297526191,-8020.0,-8020.0,0.0,0.00640759792516,0.0,0.00640759792516,0.014965215581,3.80761889897,-910.247233625,-8020.0,1.33700403287,3,0.014965215581
389,0.993748687867,-8020.0,-8020.0,0.0,-0.00337086992842,0.0,-0.00337086992842,0.0130810733266,3.94590558859,-910.247233625,-8020.0,1.37267848146,3,0.0130810733266
390,0.993862328723,-8020.0,-8020.0,0.0,-0.00281412481314,0.0,-0.00281412481314,0.0136501212602,3.83347899254,-910.247233625,-8020.0,1.34377274403,3,0.0136501212602
391,0.993707598709,-8020.0,-8020.0,0.0,-0.00073797745913,0.0,-0.00073797745913,0.0136991559205,3.80992575043,-910.247233625,-8020.0,1.33760970087,3,0.0136991559205
392,0.0760056509367,6080.0,-8020.0,0.0,-0.0221480176165,6646.80374315,-0.0221480176165,0.0275534423939,4.03895810613,-303.382284542,-3320.0,1.39598676419,3,0.0275534423939
393,0.690267667142,-8020.0,-8020.0,0.0,-0.00470436112469,0.0,-0.00470436112469,0.0119680727781,3.94992774265,-910.247233625,-8020.0,1.37369728575,3,0.0119680727781
394,0.980920346906,-8020.0,-8020.0,0.0,-0.0015888798321,0.0,-0.0015888798321,0.0137676317073,3.95279741724,-910.247233625,-8020.0,1.37442353515,3,0.0137676317073
395,0.994173510568,-8020.0,-8020.0,0.0,0.00265722528201,0.0,0.00265722528201,0.0111195293586,3.91662118485,-910.247233625,-8020.0,1.36522933948,3,0.0111195293586
396,0.993726339373,-8020.0,-8020.0,0.0,-0.00368716105447,0.0,-0.00368716105447,0.0120410753051,3.89713529114,-910.247233625,-8020.0,1.36024174249,3,0.0120410753051
397,0.982581402928,-8020.0,-8020.0,0.0,-0.00668760357176,0.0,-0.00668760357176,0.0158683363878,4.03450331569,-910.247233625,-8020.0,1.39488320014,3,0.0158683363878
398,0.928056631198,-6995.0,-8020.0,0.00572280872859,-0.00935332335544,483.189633811,-0.015076132084,0.00999091925529,4.06242760958,-894.548345449,-7678.33333333,1.40178072832,3,0.00977029120201
399,0.98794043365,-8020.0,-8020.0,0.0,0.0276760189668,0.0,0.0276760189668,0.012834107103,3.86220960729,-910.247233625,-8020.0,1.35123945682,3,0.012834107103
400,0.971057099314,-8020.0,-8020.0,0.0,-0.00716569025514,0.0,-0.00716569025514,0.0142462404079,3.93774362913,-910.247233625,-8020.0,1.3706078763,3,0.0142462404079
401,0.95955792324,-8020.0,-8020.0,0.0,-0.0113879392502,0.0,-0.0113879392502,0.0146659136801,3.83975337983,-910.247233625,-8020.0,1.34540814053,3,0.0146659136801
402,0.860319690339,-8020.0,-8020.0,0.0,-0.058140604211,0.0,-0.058140604211,0.0388352292729,3.90705807242,-910.247233625,-8020.0,1.36278467965,3,0.0388352292729
403,0.994171661535,-8020.0,-8020.0,0.0,0.00279402177379,0.0,0.00279402177379,0.0122111167836,3.89926124317,-910.247233625,-8020.0,1.36078711036,3,0.0122111167836
404,0.297685576291,-4795.0,-8020.0,0.0,-0.010028382388,1520.27957955,-0.010028382388,0.0148446093404,4.16925884042,-870.451438796,-6945.0,1.4277382839,3,0.0148446093404
405,-0.252383321305,-695.0,-8020.0,0.0,-0.0150236806512,3016.75443012,-0.0150236806512,0.0137113365222,4.21857427817,-103.54291278,-4076.25,1.43949722219,3,0.0137113365222
406,0.795978890015,-8020.0,-8020.0,0.0,-0.0117673759837,0.0,-0.0117673759837,0.0142886363454,4.01082480722,-910.247233625,-8020.0,1.38899690775,3,0.0142886363454
407,0.958966863905,-8020.0,-8020.0,0.0,0.0107255516479,0.0,0.0107255516479,0.0159244708126,3.93454645145,-910.247233625,-8020.0,1.36979561511,3,0.0159244708126
408,0.993153791611,-8020.0,-8020.0,0.0,0.010604901962,0.0,0.010604901962,0.0136957934793,3.85234169777,-910.247233625,-8020.0,1.34868119659,3,0.0136957934793
409,-0.434427289732,-8020.0,-8020.0,0.0,-0.0315891811341,0.0,-0.0315891811341,0.016741504182,3.79380080499,-910.247233625,-8020.0,1.3333683675,3,0.016741504182
410,0.229955294305,342.5,-8020.0,0.0,-0.0159482881949,3942.12030512,-0.0159482881949,0.0111742481234,4.48249524783,-479.102525704,-5232.5,1.50017986633,3,0.0111742481234
411,0.613914359926,-8020.0,-8020.0,0.0,0.0228759117083,0.0,0.0228759117083,0.0136843533524,3.83844453358,-910.247233625,-8020.0,1.34506721516,3,0.0136843533524
412,0.994331260233,-8020.0,-8020.0,0.0,-0.000192173105566,0.0,-0.000192173105566,0.0152316657628,3.76430295262,-910.247233625,-8020.0,1.32556270537,3,0.0152316657628
413,0.994011697085,-8020.0,-8020.0,0.0,-0.0145288058853,0.0,-0.0145288058853,0.0128142142981,3.81821198752,-910.247233625,-8020.0,1.33978224695,3,0.0128142142981
414,0.323585789696,-407.5,-8020.0,0.0,-0.00354077673346,3480.68454913,-0.00354077673346,0.0177757197571,4.04414969777,-450.881664563,-5322.08333333,1.39727131773,3,0.0177757197571
415,0.0448510272873,-7438.75,-8020.0,0.0,0.00427356815174,274.00387771,0.00427356815174,0.0266224362532,4.01741876251,-904.464157642,-7826.25,1.39063959752,3,0.0266224362532
416,0.993920651387,-8020.0,-8020.0,0.0,-0.00207349841491,0.0,-0.00207349841491,0.0154744745073,3.82348348379,-910.247233625,-8020.0,1.34116191384,3,0.0154744745073
417,0.853076821737,-6501.25,-8020.0,0.0,-0.00578543424,715.945615951,-0.00578543424,0.0299465184632,3.92134425444,-895.9995044,-7513.75,1.36643451707,3,0.0299465184632
418,0.0164032455659,5673.75,-8020.0,0.0,-0.0185593533361,5719.15868303,-0.0185593533361,0.0279389790737,4.01698047222,16.5230587624,-2026.25,1.39053049408,3,0.0279389790737
419,0.144262655095,-8020.0,-8020.0,0.00969405366438,0.0127275238326,0.0,0.00303347016825,0.00956692283789,3.87137092485,-910.247233625,-8020.0,1.35360868846,3,0.0087014481463
420,0.970963463311,-8020.0,-8020.0,0.0,-0.0117152311112,0.0,-0.0117152311112,0.0116899275647,3.75570263067,-910.247233625,-8020.0,1.3232753864,3,0.0116899275647
421,0.993549763515,-8020.0,-8020.0,0.0,0.00820028460875,0.0,0.00820028460875,0.0144602168594,3.87907172373,-910.247233625,-8020.0,1.35559587855,3,0.0144602168594
422,0.972274932216,-8020.0,-8020.0,0.0,-0.00150353938009,0.0,-0.00150353938009,0.0119068219821,3.83707095798,-910.247233625,-8020.0,1.34470930418,3,0.0119068219821
423,0.221242951163,-2851.25,-8020.0,0.0,-0.0079078047134,2436.57211684,-0.0079078047134,0.0304945663615,3.89132650121,-805.384308629,-6297.08333333,1.35875010238,3,0.0304945663615
424,0.235121101621,-6488.75,-8020.0,0.0,-0.0269969621515,721.838172461,-0.0269969621515,0.0387855864914,3.92342777846,-897.310815114,-7509.58333333,1.36696570499,3,0.0387855864914
425,0.477394907133,-1157.5,-8020.0,0.0,-0.00918666692251,3235.01352393,-0.00918666692251,0.0114876344466,4.27587691485,-472.506389363,-5732.5,1.45298920763,3,0.0114876344466
426,0.72976171266,1511.25,-8020.0,0.0,-0.0112088886754,4493.07433879,-0.0112088886754,0.0221771712412,3.74877442559,-729.257832884,-4842.91666667,1.32142896672,3,0.0221771712412
427,0.684553802258,5167.5,-8020.0,0.0,-0.00102717309165,6216.64711793,-0.00102717309165,0.0190907133846,4.01783264978,-621.982453694,-3624.16666667,1.3907426154,3,0.0190907133846
428,0.528846781081,-8020.0,-8020.0,0.0,0.00615339637467,0.0,0.00615339637467,0.0136740014289,3.85334999622,-910.247233625,-8020.0,1.34894289884,3,0.0136740014289
429,0.909678038614,-8020.0,-8020.0,0.0,-0.0159859734478,0.0,-0.0159859734478,0.0232707691704,3.89031712105,-910.247233625,-8020.0,1.35849067643,3,0.0232707691704
430,0.994770685221,-8020.0,-8020.0,0.0,-0.00690739247485,0.0,-0.00690739247485,0.0125298273936,3.83826164108,-910.247233625,-8020.0,1.34501956647,3,0.0125298273936
431,0.991490605917,-8020.0,-8020.0,0.0,0.00667337376246,0.0,0.00667337376246,0.0134892890603,3.78070168833,-910.247233625,-8020.0,1.32990962424,3,0.0134892890603
432,0.992781595462,-8020.0,-8020.0,0.0,-0.00795349802316,0.0,-0.00795349802316,0.0124334614631,3.92546933708,-910.247233625,-8020.0,1.36748592041,3,0.0124334614631
433,0.846217836433,-8020.0,-8020.0,0.0,-0.0146555026097,0.0,-0.0146555026097,0.0663394910145,3.87738063881,-910.247233625,-8020.0,1.35515983257,3,0.0663394910145
